Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ISI,left_stim,right_stim,ANSWER,duration_mouseview,condition
54,1633124327315,01/10/2021 21:38:47,1633124327239,-7,01/10/2021 14:38:47,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,7,10,2,Screen 2,Zone1,response_button_text,2822.099999964237,,,+,1,0,1,0,,,,,1,trial,500,male5.jpeg,female5.jpeg,,10000,NudeFemaleNudeMale
55,1633124337340,01/10/2021 21:38:57,1633124337246,-7,01/10/2021 14:38:57,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,7,10,3,Screen 4,Zone4,mouse_view,,,,63315-4-4768330-task-rrep-16133263-mousetracking-11-3.xlsx,,0,1,0,,,,,1,trial,500,male5.jpeg,female5.jpeg,,10000,NudeFemaleNudeMale
56,1633124337520,01/10/2021 21:38:57,1633124337249,-7,01/10/2021 14:38:57,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,7,10,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16133263?filename=mousetracking-11-3.xlsx,,0,1,0,,,,,1,trial,500,male5.jpeg,female5.jpeg,,10000,NudeFemaleNudeMale
57,1633124337520,01/10/2021 21:38:57,1633124337250,-7,01/10/2021 14:38:57,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,7,10,3,Screen 4,Zone3,timelimit_screen,9999.675000000017,,,,,0,1,0,,,1,,1,trial,500,male5.jpeg,female5.jpeg,,10000,NudeFemaleNudeMale
58,1633124350445,01/10/2021 21:39:10,1633124350367,-7,01/10/2021 14:39:10,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,13,1,1,Screen 1,advancementZone,continue_button,13109.399999976158,,,,,0,1,0,,,,,,break,,,,,,
59,1633124350952,01/10/2021 21:39:10,1633124350865,-7,01/10/2021 14:39:10,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,17,11,1,Screen 1,Zone2,timelimit_screen,500.06700000001,,,,,0,1,0,,,1,,2,trial,500,male4.jpeg,female4.jpeg,,10000,NudeFemaleNudeMale
60,1633124355643,01/10/2021 21:39:15,1633124355558,-7,01/10/2021 14:39:15,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,17,11,2,Screen 2,Zone1,response_button_text,4687.900000035763,,,+,1,0,1,0,,,,,2,trial,500,male4.jpeg,female4.jpeg,,10000,NudeFemaleNudeMale
61,1633124365630,01/10/2021 21:39:25,1633124365567,-7,01/10/2021 14:39:25,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,17,11,3,Screen 4,Zone4,mouse_view,,,,63315-4-4768330-task-rrep-16133263-mousetracking-13-3.xlsx,,0,1,0,,,,,2,trial,500,male4.jpeg,female4.jpeg,,10000,NudeFemaleNudeMale
62,1633124365880,01/10/2021 21:39:25,1633124365569,-7,01/10/2021 14:39:25,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,17,11,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16133263?filename=mousetracking-13-3.xlsx,,0,1,0,,,,,2,trial,500,male4.jpeg,female4.jpeg,,10000,NudeFemaleNudeMale
63,1633124365880,01/10/2021 21:39:25,1633124365569,-7,01/10/2021 14:39:25,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,17,11,3,Screen 4,Zone3,timelimit_screen,9999.671999999991,,,,,0,1,0,,,1,,2,trial,500,male4.jpeg,female4.jpeg,,10000,NudeFemaleNudeMale
64,1633124366125,01/10/2021 21:39:26,1633124366047,-7,01/10/2021 14:39:26,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,22,12,1,Screen 1,Zone2,timelimit_screen,500.0690000000177,,,,,0,1,0,,,1,,2,trial,500,female4.jpeg,male4.jpeg,,10000,NudeFemaleNudeMale
65,1633124369518,01/10/2021 21:39:29,1633124369431,-7,01/10/2021 14:39:29,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,22,12,2,Screen 2,Zone1,response_button_text,3381.099999964237,,,+,1,0,1,0,,,,,2,trial,500,female4.jpeg,male4.jpeg,,10000,NudeFemaleNudeMale
66,1633124379526,01/10/2021 21:39:39,1633124379433,-7,01/10/2021 14:39:39,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,22,12,3,Screen 4,Zone4,mouse_view,,,,63315-4-4768330-task-rrep-16133263-mousetracking-14-3.xlsx,,0,1,0,,,,,2,trial,500,female4.jpeg,male4.jpeg,,10000,NudeFemaleNudeMale
67,1633124379716,01/10/2021 21:39:39,1633124379434,-7,01/10/2021 14:39:39,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,22,12,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16133263?filename=mousetracking-14-3.xlsx,,0,1,0,,,,,2,trial,500,female4.jpeg,male4.jpeg,,10000,NudeFemaleNudeMale
68,1633124379716,01/10/2021 21:39:39,1633124379435,-7,01/10/2021 14:39:39,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,22,12,3,Screen 4,Zone3,timelimit_screen,9999.67300000001,,,,,0,1,0,,,1,,2,trial,500,female4.jpeg,male4.jpeg,,10000,NudeFemaleNudeMale
69,1633124379997,01/10/2021 21:39:39,1633124379913,-7,01/10/2021 14:39:39,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,23,13,1,Screen 1,Zone2,timelimit_screen,500.0599999999977,,,,,0,1,0,,,1,,2,trial,500,female5.jpeg,male5.jpeg,,10000,NudeFemaleNudeMale
70,1633124382222,01/10/2021 21:39:42,1633124382150,-7,01/10/2021 14:39:42,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,23,13,2,Screen 2,Zone1,response_button_text,2234.300000011921,,,+,1,0,1,0,,,,,2,trial,500,female5.jpeg,male5.jpeg,,10000,NudeFemaleNudeMale
71,1633124392254,01/10/2021 21:39:52,1633124392167,-7,01/10/2021 14:39:52,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,23,13,3,Screen 4,Zone4,mouse_view,,,,63315-4-4768330-task-rrep-16133263-mousetracking-15-3.xlsx,,0,1,0,,,,,2,trial,500,female5.jpeg,male5.jpeg,,10000,NudeFemaleNudeMale
72,1633124392441,01/10/2021 21:39:52,1633124392168,-7,01/10/2021 14:39:52,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,23,13,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16133263?filename=mousetracking-15-3.xlsx,,0,1,0,,,,,2,trial,500,female5.jpeg,male5.jpeg,,10000,NudeFemaleNudeMale
73,1633124392441,01/10/2021 21:39:52,1633124392168,-7,01/10/2021 14:39:52,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,23,13,3,Screen 4,Zone3,timelimit_screen,9999.687000000005,,,,,0,1,0,,,1,,2,trial,500,female5.jpeg,male5.jpeg,,10000,NudeFemaleNudeMale
74,1633124392723,01/10/2021 21:39:52,1633124392648,-7,01/10/2021 14:39:52,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,20,14,1,Screen 1,Zone2,timelimit_screen,500.0430000000051,,,,,0,1,0,,,1,,2,trial,500,female2.jpeg,male2.jpeg,,10000,NudeFemaleNudeMale
75,1633124393697,01/10/2021 21:39:53,1633124393614,-7,01/10/2021 14:39:53,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,20,14,2,Screen 2,Zone1,response_button_text,961.5,,,+,1,0,1,0,,,,,2,trial,500,female2.jpeg,male2.jpeg,,10000,NudeFemaleNudeMale
76,1633124403698,01/10/2021 21:40:03,1633124403634,-7,01/10/2021 14:40:03,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,20,14,3,Screen 4,Zone4,mouse_view,,,,63315-4-4768330-task-rrep-16133263-mousetracking-16-3.xlsx,,0,1,0,,,,,2,trial,500,female2.jpeg,male2.jpeg,,10000,NudeFemaleNudeMale
77,1633124403887,01/10/2021 21:40:03,1633124403635,-7,01/10/2021 14:40:03,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,20,14,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16133263?filename=mousetracking-16-3.xlsx,,0,1,0,,,,,2,trial,500,female2.jpeg,male2.jpeg,,10000,NudeFemaleNudeMale
78,1633124403887,01/10/2021 21:40:03,1633124403635,-7,01/10/2021 14:40:03,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,20,14,3,Screen 4,Zone3,timelimit_screen,9999.950000000012,,,,,0,1,0,,,1,,2,trial,500,female2.jpeg,male2.jpeg,,10000,NudeFemaleNudeMale
79,1633124404181,01/10/2021 21:40:04,1633124404113,-7,01/10/2021 14:40:04,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,18,15,1,Screen 1,Zone2,timelimit_screen,500.00800000000163,,,,,0,1,0,,,1,,2,trial,500,male5.jpeg,female5.jpeg,,10000,NudeFemaleNudeMale
80,1633124407328,01/10/2021 21:40:07,1633124407246,-7,01/10/2021 14:40:07,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,18,15,2,Screen 2,Zone1,response_button_text,3130.300000011921,,,+,1,0,1,0,,,,,2,trial,500,male5.jpeg,female5.jpeg,,10000,NudeFemaleNudeMale
81,1633124417333,01/10/2021 21:40:17,1633124417253,-7,01/10/2021 14:40:17,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,18,15,3,Screen 4,Zone4,mouse_view,,,,63315-4-4768330-task-rrep-16133263-mousetracking-17-3.xlsx,,0,1,0,,,,,2,trial,500,male5.jpeg,female5.jpeg,,10000,NudeFemaleNudeMale
82,1633124417516,01/10/2021 21:40:17,1633124417254,-7,01/10/2021 14:40:17,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,18,15,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16133263?filename=mousetracking-17-3.xlsx,,0,1,0,,,,,2,trial,500,male5.jpeg,female5.jpeg,,10000,NudeFemaleNudeMale
83,1633124417516,01/10/2021 21:40:17,1633124417255,-7,01/10/2021 14:40:17,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,18,15,3,Screen 4,Zone3,timelimit_screen,9999.66399999999,,,,,0,1,0,,,1,,2,trial,500,male5.jpeg,female5.jpeg,,10000,NudeFemaleNudeMale
84,1633124417807,01/10/2021 21:40:17,1633124417730,-7,01/10/2021 14:40:17,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,19,16,1,Screen 1,Zone2,timelimit_screen,500.0590000000084,,,,,0,1,0,,,1,,2,trial,500,female1.jpeg,male1.jpeg,,10000,NudeFemaleNudeMale
85,1633124419934,01/10/2021 21:40:19,1633124419854,-7,01/10/2021 14:40:19,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,19,16,2,Screen 2,Zone1,response_button_text,2120.899999976158,,,+,1,0,1,0,,,,,2,trial,500,female1.jpeg,male1.jpeg,,10000,NudeFemaleNudeMale
86,1633124429934,01/10/2021 21:40:29,1633124429859,-7,01/10/2021 14:40:29,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,19,16,3,Screen 4,Zone4,mouse_view,,,,63315-4-4768330-task-rrep-16133263-mousetracking-18-3.xlsx,,0,1,0,,,,,2,trial,500,female1.jpeg,male1.jpeg,,10000,NudeFemaleNudeMale
87,1633124430121,01/10/2021 21:40:30,1633124429860,-7,01/10/2021 14:40:29,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,19,16,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16133263?filename=mousetracking-18-3.xlsx,,0,1,0,,,,,2,trial,500,female1.jpeg,male1.jpeg,,10000,NudeFemaleNudeMale
88,1633124430121,01/10/2021 21:40:30,1633124429861,-7,01/10/2021 14:40:29,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,19,16,3,Screen 4,Zone3,timelimit_screen,9999.755000000005,,,,,0,1,0,,,1,,2,trial,500,female1.jpeg,male1.jpeg,,10000,NudeFemaleNudeMale
89,1633124430416,01/10/2021 21:40:30,1633124430347,-7,01/10/2021 14:40:30,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,16,17,1,Screen 1,Zone2,timelimit_screen,500.2870000000112,,,,,0,1,0,,,1,,2,trial,500,male3.jpeg,female3.jpeg,,10000,NudeFemaleNudeMale
90,1633124433650,01/10/2021 21:40:33,1633124433574,-7,01/10/2021 14:40:33,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,16,17,2,Screen 2,Zone1,response_button_text,3224.600000023842,,,+,1,0,1,0,,,,,2,trial,500,male3.jpeg,female3.jpeg,,10000,NudeFemaleNudeMale
91,1633124443663,01/10/2021 21:40:43,1633124443581,-7,01/10/2021 14:40:43,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,16,17,3,Screen 4,Zone4,mouse_view,,,,63315-4-4768330-task-rrep-16133263-mousetracking-19-3.xlsx,,0,1,0,,,,,2,trial,500,male3.jpeg,female3.jpeg,,10000,NudeFemaleNudeMale
92,1633124443868,01/10/2021 21:40:43,1633124443584,-7,01/10/2021 14:40:43,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,16,17,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16133263?filename=mousetracking-19-3.xlsx,,0,1,0,,,,,2,trial,500,male3.jpeg,female3.jpeg,,10000,NudeFemaleNudeMale
93,1633124443868,01/10/2021 21:40:43,1633124443584,-7,01/10/2021 14:40:43,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,16,17,3,Screen 4,Zone3,timelimit_screen,9999.689000000013,,,,,0,1,0,,,1,,2,trial,500,male3.jpeg,female3.jpeg,,10000,NudeFemaleNudeMale
94,1633124444133,01/10/2021 21:40:44,1633124444064,-7,01/10/2021 14:40:44,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,21,18,1,Screen 1,Zone2,timelimit_screen,499.975999999966,,,,,0,1,0,,,1,,2,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
95,1633124447549,01/10/2021 21:40:47,1633124447486,-7,01/10/2021 14:40:47,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,21,18,2,Screen 2,Zone1,response_button_text,3420.2999999523163,,,+,1,0,1,0,,,,,2,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
96,1633124457573,01/10/2021 21:40:57,1633124457502,-7,01/10/2021 14:40:57,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,21,18,3,Screen 4,Zone4,mouse_view,,,,63315-4-4768330-task-rrep-16133263-mousetracking-20-3.xlsx,,0,1,0,,,,,2,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
97,1633124457783,01/10/2021 21:40:57,1633124457503,-7,01/10/2021 14:40:57,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,21,18,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16133263?filename=mousetracking-20-3.xlsx,,0,1,0,,,,,2,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
98,1633124457783,01/10/2021 21:40:57,1633124457503,-7,01/10/2021 14:40:57,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,21,18,3,Screen 4,Zone3,timelimit_screen,9999.680999999982,,,,,0,1,0,,,1,,2,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
99,1633124458058,01/10/2021 21:40:58,1633124457980,-7,01/10/2021 14:40:57,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,14,19,1,Screen 1,Zone2,timelimit_screen,500.070000000007,,,,,0,1,0,,,1,,2,trial,500,male1.jpeg,female1.jpeg,,10000,NudeFemaleNudeMale
100,1633124459977,01/10/2021 21:40:59,1633124459902,-7,01/10/2021 14:40:59,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,14,19,2,Screen 2,Zone1,response_button_text,1918.800000011921,,,+,1,0,1,0,,,,,2,trial,500,male1.jpeg,female1.jpeg,,10000,NudeFemaleNudeMale
101,1633124469995,01/10/2021 21:41:09,1633124469922,-7,01/10/2021 14:41:09,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,14,19,3,Screen 4,Zone4,mouse_view,,,,63315-4-4768330-task-rrep-16133263-mousetracking-21-3.xlsx,,0,1,0,,,,,2,trial,500,male1.jpeg,female1.jpeg,,10000,NudeFemaleNudeMale
102,1633124470183,01/10/2021 21:41:10,1633124469923,-7,01/10/2021 14:41:09,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,14,19,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16133263?filename=mousetracking-21-3.xlsx,,0,1,0,,,,,2,trial,500,male1.jpeg,female1.jpeg,,10000,NudeFemaleNudeMale
103,1633124470183,01/10/2021 21:41:10,1633124469923,-7,01/10/2021 14:41:09,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,14,19,3,Screen 4,Zone3,timelimit_screen,9999.478000000003,,,,,0,1,0,,,1,,2,trial,500,male1.jpeg,female1.jpeg,,10000,NudeFemaleNudeMale
104,1633124470527,01/10/2021 21:41:10,1633124470399,-7,01/10/2021 14:41:10,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,15,20,1,Screen 1,Zone2,timelimit_screen,499.98499999998603,,,,,0,1,0,,,1,,2,trial,500,male2.jpeg,female2.jpeg,,10000,NudeFemaleNudeMale
105,1633124474010,01/10/2021 21:41:14,1633124473934,-7,01/10/2021 14:41:13,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,15,20,2,Screen 2,Zone1,response_button_text,3532.699999988079,,,+,1,0,1,0,,,,,2,trial,500,male2.jpeg,female2.jpeg,,10000,NudeFemaleNudeMale
106,1633124484017,01/10/2021 21:41:24,1633124483936,-7,01/10/2021 14:41:23,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,15,20,3,Screen 4,Zone4,mouse_view,,,,63315-4-4768330-task-rrep-16133263-mousetracking-22-3.xlsx,,0,1,0,,,,,2,trial,500,male2.jpeg,female2.jpeg,,10000,NudeFemaleNudeMale
107,1633124484211,01/10/2021 21:41:24,1633124483937,-7,01/10/2021 14:41:23,63315,4,task-rrep,,16133263,107,4768330,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,15,20,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16133263?filename=mousetracking-22-3.xlsx,,0,1,0,,,,,2,trial,500,male2.jpeg,female2.jpeg,,10000,NudeFemaleNudeMale
